Gene	GOID	ONTOLOGY	TERM
MYCTH_70818	GO:0005634	CC	nucleus
MYCTH_70818	GO:0006333	BP	chromatin assembly or disassembly
MYCTH_70818	GO:0042393	MF	histone binding
MYCTH_70818	GO:0016573	BP	histone acetylation
MYCTH_70818	GO:0005634	CC	nucleus
MYCTH_70818	GO:0006337	BP	nucleosome disassembly
MYCTH_70818	GO:0006334	BP	nucleosome assembly
MYCTH_70861	GO:0016787	MF	hydrolase activity
MYCTH_70861	GO:0019120	MF	hydrolase activity
MYCTH_71014	GO:0003677	MF	DNA binding
MYCTH_71063	GO:0016491	MF	oxidoreductase activity
MYCTH_71219	GO:0005524	MF	ATP binding
MYCTH_71219	GO:0005737	CC	cytoplasm
MYCTH_71219	GO:0005524	MF	ATP binding
MYCTH_71219	GO:0008299	BP	isoprenoid biosynthetic process
MYCTH_71219	GO:0004496	MF	mevalonate kinase activity
MYCTH_71222	GO:0016020	CC	membrane
MYCTH_71222	GO:0006817	BP	phosphate ion transport
MYCTH_71222	GO:0005315	MF	inorganic phosphate transmembrane transporter activity
MYCTH_71369	GO:0006412	BP	translation
MYCTH_71369	GO:0005840	CC	ribosome
MYCTH_71369	GO:0003735	MF	structural constituent of ribosome
MYCTH_71484	GO:0005524	MF	ATP binding
MYCTH_71484	GO:0003873	MF	6-phosphofructo-2-kinase activity
MYCTH_71484	GO:0006000	BP	fructose metabolic process
MYCTH_71484	GO:0003824	MF	catalytic activity
MYCTH_71484	GO:0005524	MF	ATP binding
MYCTH_71484	GO:0003824	MF	catalytic activity
MYCTH_71484	GO:0006003	BP	fructose 2
MYCTH_71850	GO:0016020	CC	membrane
MYCTH_71850	GO:0006811	BP	ion transport
MYCTH_71850	GO:0005216	MF	ion channel activity
MYCTH_72245	GO:0003924	MF	GTPase activity
MYCTH_72245	GO:0005525	MF	GTP binding
MYCTH_72393	GO:2001070	MF	starch binding
MYCTH_72393	GO:0030246	MF	carbohydrate binding
MYCTH_72393	GO:0004339	MF	glucan 1
MYCTH_72393	GO:0005976	BP	4-alpha-glucosidase activity
MYCTH_72393	GO:0003824	MF	polysaccharide metabolic process
MYCTH_72393	GO:0000272	BP	catalytic activity
MYCTH_72393	GO:2001070	MF	polysaccharide catabolic process
MYCTH_72393	GO:0004339	MF	starch binding
MYCTH_72822	GO:0045047	BP	protein targeting to ER
MYCTH_72822	GO:0005783	CC	endoplasmic reticulum
MYCTH_72833	GO:0055085	BP	transmembrane transport
MYCTH_72833	GO:0016020	CC	membrane
MYCTH_72833	GO:0022857	MF	transmembrane transporter activity
MYCTH_72932	GO:0016791	MF	phosphatase activity
MYCTH_73070	GO:0016651	MF	oxidoreductase activity
MYCTH_73070	GO:0022900	BP	 acting on NAD(P)H
MYCTH_73182	GO:0016705	MF	oxidoreductase activity
MYCTH_73182	GO:0020037	MF	 acting on paired donors
MYCTH_73182	GO:0005506	MF	 with incorporation or reduction of molecular oxygen
MYCTH_73182	GO:0055114	BP	heme binding
MYCTH_73182	GO:0016705	MF	iron ion binding
MYCTH_73182	GO:0005506	MF	oxidation-reduction process
MYCTH_73182	GO:0020037	MF	oxidoreductase activity
MYCTH_73182	GO:0055114	BP	 acting on paired donors
MYCTH_73182	GO:0016705	MF	 with incorporation or reduction of molecular oxygen
MYCTH_73182	GO:0055114	BP	iron ion binding
MYCTH_73236	GO:0003824	MF	catalytic activity
MYCTH_73236	GO:0016747	MF	transferase activity
MYCTH_73315	GO:0005515	MF	protein binding
MYCTH_73315	GO:0034770	BP	histone H4-K20 methylation
MYCTH_73315	GO:0042799	MF	histone methyltransferase activity (H4-K20 specific)
MYCTH_73315	GO:0003700	MF	DNA-binding transcription factor activity
MYCTH_73315	GO:0006355	BP	regulation of transcription
MYCTH_73461	GO:0005524	MF	ATP binding
MYCTH_73461	GO:0016887	MF	ATPase activity
MYCTH_73601	GO:0016787	MF	hydrolase activity
MYCTH_73679	GO:0016705	MF	oxidoreductase activity
MYCTH_73679	GO:0004497	MF	 acting on paired donors
MYCTH_73679	GO:0005506	MF	 with incorporation or reduction of molecular oxygen
MYCTH_73679	GO:0020037	MF	monooxygenase activity
MYCTH_73679	GO:0055114	BP	iron ion binding
MYCTH_73679	GO:0016705	MF	heme binding
MYCTH_73679	GO:0055114	BP	oxidation-reduction process
MYCTH_73679	GO:0016705	MF	oxidoreductase activity
MYCTH_73679	GO:0020037	MF	 acting on paired donors
MYCTH_73679	GO:0005506	MF	 with incorporation or reduction of molecular oxygen
MYCTH_73679	GO:0055114	BP	oxidation-reduction process
MYCTH_73679	GO:0016705	MF	oxidoreductase activity
MYCTH_73679	GO:0005506	MF	 acting on paired donors
MYCTH_73679	GO:0020037	MF	 with incorporation or reduction of molecular oxygen
MYCTH_73679	GO:0055114	BP	heme binding
MYCTH_73682	GO:0043189	CC	H4/H2A histone acetyltransferase complex
MYCTH_73682	GO:0005634	CC	nucleus
MYCTH_73682	GO:0006355	BP	regulation of transcription
MYCTH_73682	GO:0008608	BP	 DNA-templated
MYCTH_73682	GO:0042729	CC	attachment of spindle microtubules to kinetochore
MYCTH_73682	GO:0072686	CC	DASH complex
MYCTH_73708	GO:0042025	CC	host cell nucleus
MYCTH_73708	GO:0006355	BP	regulation of transcription
MYCTH_73708	GO:0000981	MF	 DNA-templated
MYCTH_73708	GO:0008270	MF	DNA-binding transcription factor activity
MYCTH_73867	GO:0005694	CC	chromosome
MYCTH_73867	GO:0005524	MF	ATP binding
MYCTH_73867	GO:0051276	BP	chromosome organization
MYCTH_73867	GO:0005515	MF	protein binding
MYCTH_73877	GO:0042025	CC	host cell nucleus
MYCTH_73877	GO:0006355	BP	regulation of transcription
MYCTH_73877	GO:0000981	MF	 DNA-templated
MYCTH_73877	GO:0008270	MF	DNA-binding transcription factor activity
MYCTH_73877	GO:0006351	BP	 RNA polymerase II-specific
MYCTH_73877	GO:0005634	CC	zinc ion binding
MYCTH_73877	GO:0003677	MF	transcription
MYCTH_73877	GO:0008270	MF	 DNA-templated
MYCTH_74056	GO:0005515	MF	protein binding
MYCTH_74236	GO:0005515	MF	protein binding
MYCTH_74371	GO:0006336	BP	DNA replication-independent nucleosome assembly
MYCTH_74373	GO:0005515	MF	protein binding
MYCTH_74402	GO:0006464	BP	cellular protein modification process
MYCTH_74462	GO:0004553	MF	hydrolase activity
MYCTH_74462	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_74764	GO:0005524	MF	ATP binding
MYCTH_74764	GO:0003918	MF	DNA topoisomerase type II (double strand cut
MYCTH_74764	GO:0006265	BP	 ATP-hydrolyzing) activity
MYCTH_74764	GO:0003677	MF	DNA topological change
MYCTH_74764	GO:0005524	MF	DNA binding
MYCTH_74764	GO:0003677	MF	ATP binding
MYCTH_74764	GO:0003918	MF	DNA binding
MYCTH_74764	GO:0005524	MF	DNA topoisomerase type II (double strand cut
MYCTH_74764	GO:0003918	MF	 ATP-hydrolyzing) activity
MYCTH_74764	GO:0005524	MF	ATP binding
MYCTH_74764	GO:0003918	MF	DNA topoisomerase type II (double strand cut
MYCTH_74764	GO:0006265	BP	 ATP-hydrolyzing) activity
MYCTH_74764	GO:0006259	BP	ATP binding
MYCTH_74764	GO:0003677	MF	DNA topoisomerase type II (double strand cut
MYCTH_74803	GO:0005524	MF	ATP binding
MYCTH_74803	GO:0016887	MF	ATPase activity
MYCTH_74927	GO:0006468	BP	protein phosphorylation
MYCTH_74927	GO:0005524	MF	ATP binding
MYCTH_74927	GO:0004672	MF	protein kinase activity
MYCTH_74927	GO:0005524	MF	ATP binding
MYCTH_74927	GO:0005524	MF	ATP binding
MYCTH_74927	GO:0006468	BP	protein phosphorylation
MYCTH_74927	GO:0004674	MF	protein serine/threonine kinase activity
MYCTH_74927	GO:0006468	BP	protein phosphorylation
MYCTH_74927	GO:0005524	MF	ATP binding
MYCTH_74927	GO:0004674	MF	protein serine/threonine kinase activity
MYCTH_74927	GO:0006468	BP	protein phosphorylation
MYCTH_74927	GO:0004672	MF	protein kinase activity
MYCTH_74969	GO:0006413	BP	translational initiation
MYCTH_74969	GO:0003743	MF	translation initiation factor activity
MYCTH_74969	GO:0003743	MF	translation initiation factor activity
MYCTH_74969	GO:0006413	BP	translational initiation
MYCTH_74969	GO:0003723	MF	RNA binding
MYCTH_74974	GO:0003677	MF	DNA binding
MYCTH_74974	GO:0004518	MF	nuclease activity
MYCTH_74974	GO:0006281	BP	DNA repair
MYCTH_74974	GO:0004520	MF	endodeoxyribonuclease activity
MYCTH_74974	GO:0003697	MF	single-stranded DNA binding
MYCTH_75070	GO:0034501	BP	protein localization to kinetochore
MYCTH_75070	GO:0031617	CC	NMS complex
MYCTH_75107	GO:0006412	BP	translation
MYCTH_75107	GO:0005840	CC	ribosome
MYCTH_75107	GO:0003735	MF	structural constituent of ribosome
MYCTH_75296	GO:0005507	MF	copper ion binding
MYCTH_75296	GO:0055114	BP	oxidation-reduction process
MYCTH_75296	GO:0016491	MF	oxidoreductase activity
MYCTH_75296	GO:0005507	MF	copper ion binding
MYCTH_75296	GO:0055114	BP	oxidation-reduction process
MYCTH_75334	GO:0016705	MF	oxidoreductase activity
MYCTH_75334	GO:0020037	MF	 acting on paired donors
MYCTH_75334	GO:0005506	MF	 with incorporation or reduction of molecular oxygen
MYCTH_75334	GO:0055114	BP	heme binding
MYCTH_75334	GO:0016705	MF	iron ion binding
MYCTH_75334	GO:0005506	MF	oxidation-reduction process
MYCTH_75334	GO:0020037	MF	oxidoreductase activity
MYCTH_75334	GO:0055114	BP	 acting on paired donors
MYCTH_75351	GO:0031177	MF	phosphopantetheine binding
MYCTH_75351	GO:0003824	MF	catalytic activity
MYCTH_75366	GO:0055085	BP	transmembrane transport
MYCTH_75366	GO:0016020	CC	membrane
MYCTH_75366	GO:0022857	MF	transmembrane transporter activity
MYCTH_75366	GO:0071918	BP	urea transmembrane transport
MYCTH_75366	GO:0016021	CC	integral component of membrane
MYCTH_75366	GO:0015204	MF	urea transmembrane transporter activity
MYCTH_75421	GO:0055085	BP	transmembrane transport
MYCTH_75421	GO:0016021	CC	integral component of membrane
MYCTH_75490	GO:0005991	BP	trehalose metabolic process
MYCTH_75490	GO:0004555	MF	alpha
MYCTH_75490	GO:0003824	MF	alpha-trehalase activity
MYCTH_75696	GO:0042025	CC	host cell nucleus
MYCTH_75696	GO:0006355	BP	regulation of transcription
MYCTH_75696	GO:0000981	MF	 DNA-templated
MYCTH_75696	GO:0008270	MF	DNA-binding transcription factor activity
MYCTH_75696	GO:0006351	BP	 RNA polymerase II-specific
MYCTH_75696	GO:0005634	CC	zinc ion binding
MYCTH_75696	GO:0003677	MF	transcription
MYCTH_75696	GO:0008270	MF	 DNA-templated
MYCTH_75762	GO:0005515	MF	protein binding
MYCTH_76096	GO:0007076	BP	mitotic chromosome condensation
MYCTH_76096	GO:0000796	CC	condensin complex
MYCTH_76126	GO:0004491	MF	methylmalonate-semialdehyde dehydrogenase (acylating) activity
MYCTH_76126	GO:0055114	BP	oxidation-reduction process
MYCTH_76126	GO:0016620	MF	oxidoreductase activity
MYCTH_76126	GO:0016491	MF	 acting on the aldehyde or oxo group of donors
MYCTH_76126	GO:0055114	BP	 NAD or NADP as acceptor
MYCTH_76126	GO:0016491	MF	oxidoreductase activity
MYCTH_76126	GO:0055114	BP	oxidation-reduction process
MYCTH_76163	GO:0005737	CC	cytoplasm
MYCTH_76163	GO:0005852	CC	eukaryotic translation initiation factor 3 complex
MYCTH_76163	GO:0003743	MF	translation initiation factor activity
MYCTH_76199	GO:0016491	MF	oxidoreductase activity
MYCTH_76403	GO:0004407	MF	histone deacetylase activity
MYCTH_76403	GO:0016575	BP	histone deacetylation
MYCTH_76450	GO:0050660	MF	flavin adenine dinucleotide binding
MYCTH_76450	GO:0050661	MF	NADP binding
MYCTH_76450	GO:0004499	MF	N
MYCTH_76450	GO:0055114	BP	N-dimethylaniline monooxygenase activity
MYCTH_76670	GO:0010181	MF	FMN binding
MYCTH_76670	GO:0016491	MF	oxidoreductase activity
MYCTH_76670	GO:0055114	BP	oxidation-reduction process
MYCTH_76670	GO:0003824	MF	catalytic activity
MYCTH_76680	GO:0005975	BP	carbohydrate metabolic process
MYCTH_76680	GO:0016868	MF	intramolecular transferase activity
MYCTH_76680	GO:0000287	MF	 phosphotransferases
MYCTH_76680	GO:0004610	MF	magnesium ion binding
MYCTH_76680	GO:0071704	BP	phosphoacetylglucosamine mutase activity
MYCTH_76680	GO:0016868	MF	organic substance metabolic process
MYCTH_76690	GO:0003677	MF	DNA binding
MYCTH_76690	GO:0034061	MF	DNA polymerase activity
MYCTH_76690	GO:0006281	BP	DNA repair
MYCTH_76690	GO:0003677	MF	DNA binding
MYCTH_76690	GO:0003677	MF	DNA binding
MYCTH_76690	GO:0003887	MF	DNA-directed DNA polymerase activity
MYCTH_76901	GO:0005975	BP	carbohydrate metabolic process
MYCTH_76901	GO:0008810	MF	cellulase activity
MYCTH_77059	GO:0016491	MF	oxidoreductase activity
MYCTH_77082	GO:2001070	MF	starch binding
MYCTH_77082	GO:0003824	MF	catalytic activity
MYCTH_77082	GO:0005975	BP	carbohydrate metabolic process
MYCTH_77082	GO:0004556	MF	alpha-amylase activity
MYCTH_77082	GO:0005509	MF	calcium ion binding
MYCTH_77082	GO:0016052	BP	carbohydrate catabolic process
MYCTH_77082	GO:0030246	MF	carbohydrate binding
MYCTH_77195	GO:0005515	MF	protein binding
MYCTH_77195	GO:0006406	BP	mRNA export from nucleus
MYCTH_77206	GO:0006082	BP	organic acid metabolic process
MYCTH_77206	GO:0016301	MF	kinase activity
MYCTH_77206	GO:0016774	MF	phosphotransferase activity
MYCTH_77206	GO:0016301	MF	 carboxyl group as acceptor
MYCTH_77206	GO:0016774	MF	kinase activity
MYCTH_77206	GO:0016310	BP	phosphotransferase activity
MYCTH_77277	GO:0006412	BP	translation
MYCTH_77277	GO:0005840	CC	ribosome
MYCTH_77277	GO:0003735	MF	structural constituent of ribosome
MYCTH_77465	GO:0016706	MF	2-oxoglutarate-dependent dioxygenase activity
MYCTH_77465	GO:0031418	MF	L-ascorbic acid binding
MYCTH_77465	GO:0005506	MF	iron ion binding
MYCTH_77465	GO:0055114	BP	oxidation-reduction process
MYCTH_77465	GO:0016491	MF	oxidoreductase activity
MYCTH_77465	GO:0055114	BP	oxidation-reduction process
MYCTH_77465	GO:0016705	MF	oxidoreductase activity
MYCTH_77465	GO:0031418	MF	 acting on paired donors
MYCTH_77465	GO:0005506	MF	 with incorporation or reduction of molecular oxygen
MYCTH_77465	GO:0055114	BP	L-ascorbic acid binding
MYCTH_77492	GO:0005515	MF	protein binding
MYCTH_77631	GO:0003824	MF	catalytic activity
MYCTH_77970	GO:0004351	MF	glutamate decarboxylase activity
MYCTH_77970	GO:0006536	BP	glutamate metabolic process
MYCTH_77970	GO:0030170	MF	pyridoxal phosphate binding
MYCTH_77970	GO:0016831	MF	carboxy-lyase activity
MYCTH_77970	GO:0019752	BP	carboxylic acid metabolic process
MYCTH_77970	GO:0030170	MF	pyridoxal phosphate binding
MYCTH_77970	GO:0003824	MF	catalytic activity
MYCTH_78013	GO:0003824	MF	catalytic activity
MYCTH_78013	GO:0016740	MF	transferase activity
MYCTH_78013	GO:0031177	MF	phosphopantetheine binding
MYCTH_78019	GO:0055085	BP	transmembrane transport
MYCTH_78019	GO:0022857	MF	transmembrane transporter activity
MYCTH_78019	GO:0022857	MF	transmembrane transporter activity
MYCTH_78048	GO:0000124	CC	SAGA complex
MYCTH_78090	GO:0005576	CC	extracellular region
MYCTH_78090	GO:0016787	MF	hydrolase activity
MYCTH_78093	GO:0008237	MF	metallopeptidase activity
MYCTH_78218	GO:0006412	BP	translation
MYCTH_78218	GO:0008097	MF	5S rRNA binding
MYCTH_78218	GO:0005840	CC	ribosome
MYCTH_78218	GO:0003735	MF	structural constituent of ribosome
MYCTH_78274	GO:0003824	MF	catalytic activity
MYCTH_78274	GO:0008496	MF	mannan endo-1
MYCTH_78274	GO:0016052	BP	6-alpha-mannosidase activity
MYCTH_78277	GO:0004356	MF	glutamate-ammonia ligase activity
MYCTH_78277	GO:0006807	BP	nitrogen compound metabolic process
MYCTH_78277	GO:0003824	MF	catalytic activity
MYCTH_78277	GO:0016787	MF	hydrolase activity
MYCTH_78319	GO:0006468	BP	protein phosphorylation
MYCTH_78319	GO:0005524	MF	ATP binding
MYCTH_78319	GO:0004672	MF	protein kinase activity
MYCTH_78321	GO:0005515	MF	protein binding
MYCTH_78321	GO:0031932	CC	TORC2 complex
MYCTH_78321	GO:0031929	BP	TOR signaling
MYCTH_78321	GO:0031931	CC	TORC1 complex
MYCTH_78432	GO:0005515	MF	protein binding
MYCTH_78432	GO:0002098	BP	tRNA wobble uridine modification
MYCTH_78432	GO:0033588	CC	Elongator holoenzyme complex
MYCTH_78483	GO:0005524	MF	ATP binding
MYCTH_78483	GO:0016887	MF	ATPase activity
MYCTH_78540	GO:0008496	MF	mannan endo-1
MYCTH_78540	GO:0016052	BP	6-alpha-mannosidase activity
MYCTH_78540	GO:0003824	MF	carbohydrate catabolic process
MYCTH_78568	GO:0004553	MF	hydrolase activity
MYCTH_78568	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_78571	GO:0005681	CC	spliceosomal complex
MYCTH_78571	GO:0000398	BP	mRNA splicing
MYCTH_78977	GO:0051537	MF	2 iron
MYCTH_78977	GO:0009055	MF	 2 sulfur cluster binding
MYCTH_78977	GO:0009055	MF	electron transfer activity
MYCTH_78977	GO:0051536	MF	electron transfer activity
MYCTH_79026	GO:0008236	MF	serine-type peptidase activity
MYCTH_79026	GO:0006508	BP	proteolysis
MYCTH_79026	GO:0006508	BP	proteolysis
MYCTH_79026	GO:0004252	MF	serine-type endopeptidase activity
MYCTH_79030	GO:0055085	BP	transmembrane transport
MYCTH_79030	GO:0022857	MF	transmembrane transporter activity
MYCTH_79030	GO:0022857	MF	transmembrane transporter activity
MYCTH_79031	GO:0016020	CC	membrane
MYCTH_79031	GO:0016627	MF	oxidoreductase activity
MYCTH_79031	GO:0009055	MF	 acting on the CH-CH group of donors
MYCTH_79031	GO:0016020	CC	electron transfer activity
MYCTH_79031	GO:0006099	BP	membrane
MYCTH_79031	GO:0000104	MF	tricarboxylic acid cycle
MYCTH_79077	GO:0005515	MF	protein binding
MYCTH_79077	GO:0048188	CC	Set1C/COMPASS complex
MYCTH_79077	GO:0018024	MF	histone-lysine N-methyltransferase activity
MYCTH_79077	GO:0034968	BP	histone lysine methylation
MYCTH_79077	GO:0003676	MF	nucleic acid binding
MYCTH_79116	GO:0008320	MF	protein transmembrane transporter activity
MYCTH_79116	GO:0005741	CC	mitochondrial outer membrane
MYCTH_79116	GO:0030150	BP	protein import into mitochondrial matrix
MYCTH_79116	GO:0055085	BP	transmembrane transport
MYCTH_79116	GO:0005741	CC	mitochondrial outer membrane
MYCTH_79137	GO:0005515	MF	protein binding
MYCTH_79157	GO:0016021	CC	integral component of membrane
MYCTH_79171	GO:0005783	CC	endoplasmic reticulum
MYCTH_79295	GO:0016491	MF	oxidoreductase activity
MYCTH_79327	GO:0005515	MF	protein binding
MYCTH_79327	GO:0005634	CC	nucleus
MYCTH_79327	GO:0016573	BP	histone acetylation
MYCTH_79327	GO:0000123	CC	histone acetyltransferase complex
MYCTH_79335	GO:0016791	MF	phosphatase activity
MYCTH_79335	GO:0003824	MF	catalytic activity
MYCTH_79373	GO:0031011	CC	Ino80 complex
MYCTH_79440	GO:0006412	BP	translation
MYCTH_79440	GO:0005840	CC	ribosome
MYCTH_79440	GO:0003735	MF	structural constituent of ribosome
MYCTH_79619	GO:0005524	MF	ATP binding
MYCTH_79619	GO:0003952	MF	NAD+ synthase (glutamine-hydrolyzing) activity
MYCTH_79619	GO:0009435	BP	NAD biosynthetic process
MYCTH_79619	GO:0006807	BP	nitrogen compound metabolic process
MYCTH_79619	GO:0005737	CC	cytoplasm
MYCTH_79619	GO:0003952	MF	NAD+ synthase (glutamine-hydrolyzing) activity
MYCTH_79619	GO:0004359	MF	glutaminase activity
MYCTH_79619	GO:0009435	BP	NAD biosynthetic process
MYCTH_79688	GO:0005525	MF	GTP binding
MYCTH_79885	GO:0004100	MF	chitin synthase activity
MYCTH_79885	GO:0006031	BP	chitin biosynthetic process
MYCTH_79885	GO:0004100	MF	chitin synthase activity
MYCTH_79885	GO:0016758	MF	transferase activity
MYCTH_79885	GO:0004100	MF	 transferring hexosyl groups
MYCTH_79897	GO:0006338	BP	chromatin remodeling
MYCTH_79897	GO:0031011	CC	Ino80 complex
MYCTH_80023	GO:0005854	CC	nascent polypeptide-associated complex
MYCTH_80081	GO:0006886	BP	intracellular protein transport
MYCTH_80081	GO:0016192	BP	vesicle-mediated transport
MYCTH_80081	GO:0030131	CC	clathrin adaptor complex
MYCTH_80081	GO:0006886	BP	intracellular protein transport
MYCTH_80081	GO:0030131	CC	clathrin adaptor complex
MYCTH_80081	GO:0016192	BP	vesicle-mediated transport
MYCTH_80104	GO:0004553	MF	hydrolase activity
MYCTH_80104	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_80223	GO:0016846	MF	carbon-sulfur lyase activity
MYCTH_80233	GO:0005576	CC	extracellular region
MYCTH_80233	GO:0016787	MF	hydrolase activity
MYCTH_80274	GO:0008236	MF	serine-type peptidase activity
MYCTH_80274	GO:0006508	BP	proteolysis
MYCTH_80274	GO:0006508	BP	proteolysis
MYCTH_80276	GO:0022857	MF	transmembrane transporter activity
MYCTH_80276	GO:0055085	BP	transmembrane transport
MYCTH_80276	GO:0022857	MF	transmembrane transporter activity
MYCTH_80304	GO:0004553	MF	hydrolase activity
MYCTH_80304	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_80312	GO:0005576	CC	extracellular region
MYCTH_80312	GO:0005975	BP	carbohydrate metabolic process
MYCTH_80312	GO:0030248	MF	cellulose binding
MYCTH_80312	GO:0005975	BP	carbohydrate metabolic process
MYCTH_80312	GO:0005576	CC	extracellular region
MYCTH_80312	GO:0030248	MF	cellulose binding
MYCTH_80427	GO:0005524	MF	ATP binding
MYCTH_80528	GO:0005737	CC	cytoplasm
MYCTH_80528	GO:0005524	MF	ATP binding
MYCTH_80528	GO:0004820	MF	glycine-tRNA ligase activity
MYCTH_80528	GO:0006426	BP	glycyl-tRNA aminoacylation
MYCTH_80528	GO:0000166	MF	nucleotide binding
MYCTH_80528	GO:0005524	MF	ATP binding
MYCTH_80528	GO:0006418	BP	tRNA aminoacylation for protein translation
MYCTH_80528	GO:0004812	MF	aminoacyl-tRNA ligase activity
MYCTH_80528	GO:0000166	MF	nucleotide binding
MYCTH_80581	GO:0005515	MF	protein binding
MYCTH_80581	GO:0042025	CC	host cell nucleus
MYCTH_80581	GO:0006289	BP	nucleotide-excision repair
MYCTH_80581	GO:0003684	MF	damaged DNA binding
MYCTH_80581	GO:0006289	BP	nucleotide-excision repair
MYCTH_80581	GO:0043161	BP	proteasome-mediated ubiquitin-dependent protein catabolic process
MYCTH_80916	GO:0020037	MF	heme binding
MYCTH_80916	GO:0004096	MF	catalase activity
MYCTH_80916	GO:0055114	BP	oxidation-reduction process
MYCTH_80916	GO:0006979	BP	response to oxidative stress
MYCTH_80916	GO:0020037	MF	heme binding
MYCTH_80916	GO:0004096	MF	catalase activity
MYCTH_80916	GO:0055114	BP	oxidation-reduction process
MYCTH_80916	GO:0004096	MF	catalase activity
MYCTH_80916	GO:0020037	MF	heme binding
MYCTH_80916	GO:0020037	MF	heme binding
MYCTH_80916	GO:0055114	BP	oxidation-reduction process
MYCTH_80916	GO:0020037	MF	heme binding
MYCTH_80916	GO:0055114	BP	oxidation-reduction process
MYCTH_80916	GO:0004096	MF	catalase activity
MYCTH_81343	GO:0006468	BP	protein phosphorylation
MYCTH_81343	GO:0005524	MF	ATP binding
MYCTH_81343	GO:0004672	MF	protein kinase activity
MYCTH_81343	GO:0005524	MF	ATP binding
MYCTH_81343	GO:0006468	BP	protein phosphorylation
MYCTH_81343	GO:0004672	MF	protein kinase activity
MYCTH_81347	GO:0016491	MF	oxidoreductase activity
MYCTH_81347	GO:0055114	BP	oxidation-reduction process
MYCTH_81364	GO:0016705	MF	oxidoreductase activity
MYCTH_81364	GO:0020037	MF	 acting on paired donors
MYCTH_81364	GO:0005506	MF	 with incorporation or reduction of molecular oxygen
MYCTH_81364	GO:0055114	BP	heme binding
MYCTH_81364	GO:0016705	MF	iron ion binding
MYCTH_81364	GO:0005506	MF	oxidation-reduction process
MYCTH_81364	GO:0020037	MF	oxidoreductase activity
MYCTH_81364	GO:0055114	BP	 acting on paired donors
MYCTH_81364	GO:0016705	MF	 with incorporation or reduction of molecular oxygen
MYCTH_81364	GO:0055114	BP	iron ion binding
MYCTH_81379	GO:0070403	MF	NAD+ binding
MYCTH_81645	GO:0022857	MF	transmembrane transporter activity
MYCTH_81645	GO:0055085	BP	transmembrane transport
MYCTH_81645	GO:0022857	MF	transmembrane transporter activity
MYCTH_81753	GO:0005524	MF	ATP binding
MYCTH_81753	GO:0016887	MF	ATPase activity
MYCTH_81753	GO:0005524	MF	ATP binding
MYCTH_81753	GO:0016021	CC	integral component of membrane
MYCTH_81753	GO:0055085	BP	transmembrane transport
MYCTH_81753	GO:0005524	MF	ATP binding
MYCTH_81753	GO:0042626	MF	ATPase-coupled transmembrane transporter activity
MYCTH_81753	GO:0016021	CC	integral component of membrane
MYCTH_81817	GO:0006508	BP	proteolysis
MYCTH_81817	GO:0004252	MF	serine-type endopeptidase activity
MYCTH_81817	GO:0008236	MF	serine-type peptidase activity
MYCTH_81817	GO:0006508	BP	proteolysis
MYCTH_81869	GO:0050032	MF	L-rhamnonate dehydratase activity
MYCTH_81925	GO:0016614	MF	oxidoreductase activity
MYCTH_81925	GO:0055114	BP	 acting on CH-OH group of donors
MYCTH_81925	GO:0050660	MF	oxidation-reduction process
MYCTH_81925	GO:0016614	MF	flavin adenine dinucleotide binding
MYCTH_81925	GO:0055114	BP	oxidoreductase activity
MYCTH_82100	GO:0022857	MF	transmembrane transporter activity
MYCTH_82100	GO:0055085	BP	transmembrane transport
MYCTH_82100	GO:0022857	MF	transmembrane transporter activity
MYCTH_82189	GO:0005515	MF	protein binding
MYCTH_82268	GO:0004089	MF	carbonate dehydratase activity
MYCTH_82268	GO:0008270	MF	zinc ion binding
MYCTH_82268	GO:0004089	MF	carbonate dehydratase activity
MYCTH_82268	GO:0008270	MF	zinc ion binding
MYCTH_82268	GO:0015976	BP	carbon utilization
MYCTH_82275	GO:0016573	BP	histone acetylation
MYCTH_82275	GO:0006355	BP	regulation of transcription
MYCTH_82275	GO:0004402	MF	 DNA-templated
MYCTH_82456	GO:0016829	MF	lyase activity
MYCTH_82505	GO:0050023	MF	L-fuconate dehydratase activity
MYCTH_82505	GO:0016052	BP	carbohydrate catabolic process
MYCTH_82505	GO:0009063	BP	cellular amino acid catabolic process
MYCTH_82558	GO:0004553	MF	hydrolase activity
MYCTH_82558	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_82678	GO:0005634	CC	nucleus
MYCTH_82772	GO:0003824	MF	catalytic activity
MYCTH_82782	GO:0055085	BP	transmembrane transport
MYCTH_82782	GO:0022857	MF	transmembrane transporter activity
MYCTH_82782	GO:0022857	MF	transmembrane transporter activity
MYCTH_82981	GO:0015078	MF	proton transmembrane transporter activity
MYCTH_82981	GO:0045263	CC	proton-transporting ATP synthase complex
MYCTH_82981	GO:0015986	BP	 coupling factor F(o)
MYCTH_82981	GO:1902600	BP	ATP synthesis coupled proton transport
MYCTH_82981	GO:0015078	MF	proton transmembrane transport
MYCTH_82981	GO:0033177	CC	proton transmembrane transporter activity
MYCTH_83019	GO:0046556	MF	alpha-L-arabinofuranosidase activity
