Gene	GOID	ONTOLOGY	TERM
TRIREDRAFT_69736	GO:0004348	MF	glucosylceramidase activity
TRIREDRAFT_69736	GO:0006665	BP	sphingolipid metabolic process
TRIREDRAFT_69751	GO:0071949	MF	FAD binding
TRIREDRAFT_69753	GO:0019239	MF	deaminase activity
TRIREDRAFT_69757	GO:0004045	MF	aminoacyl-tRNA hydrolase activity
TRIREDRAFT_69769	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_69769	GO:0010181	MF	FMN binding
TRIREDRAFT_69769	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_69769	GO:0003824	MF	catalytic activity
TRIREDRAFT_69771	GO:0055085	BP	transmembrane transport
TRIREDRAFT_69771	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_69771	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_69791	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_69791	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_69793	GO:0006357	BP	regulation of transcription by RNA polymerase II
TRIREDRAFT_69793	GO:0042025	CC	host cell nucleus
TRIREDRAFT_69793	GO:0016538	MF	cyclin-dependent protein serine/threonine kinase regulator activity
TRIREDRAFT_69811	GO:0006751	BP	glutathione catabolic process
TRIREDRAFT_69811	GO:0036374	MF	glutathione hydrolase activity
TRIREDRAFT_69816	GO:0046677	BP	response to antibiotic
TRIREDRAFT_69816	GO:0046353	MF	aminoglycoside 3-N-acetyltransferase activity
TRIREDRAFT_69823	GO:0003824	MF	catalytic activity
TRIREDRAFT_69823	GO:0009058	BP	biosynthetic process
TRIREDRAFT_69823	GO:0030170	MF	pyridoxal phosphate binding
TRIREDRAFT_69823	GO:0003824	MF	catalytic activity
TRIREDRAFT_69823	GO:0009058	BP	biosynthetic process
TRIREDRAFT_69823	GO:0030170	MF	pyridoxal phosphate binding
TRIREDRAFT_69834	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_69834	GO:0055085	BP	transmembrane transport
TRIREDRAFT_69834	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_69838	GO:0003723	MF	RNA binding
TRIREDRAFT_69838	GO:0005634	CC	nucleus
TRIREDRAFT_69838	GO:0042255	BP	ribosome assembly
TRIREDRAFT_69853	GO:0006606	BP	protein import into nucleus
TRIREDRAFT_69858	GO:0008195	MF	phosphatidate phosphatase activity
TRIREDRAFT_69858	GO:0006644	BP	phospholipid metabolic process
TRIREDRAFT_69868	GO:0000030	MF	mannosyltransferase activity
TRIREDRAFT_69868	GO:0016020	CC	membrane
TRIREDRAFT_69868	GO:0006486	BP	protein glycosylation
TRIREDRAFT_69870	GO:0071949	MF	FAD binding
TRIREDRAFT_69879	GO:0003676	MF	nucleic acid binding
TRIREDRAFT_69881	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_69881	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_69883	GO:0005506	MF	iron ion binding
TRIREDRAFT_69883	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_69883	GO:0020037	MF	heme binding
TRIREDRAFT_69883	GO:0016705	MF	oxidoreductase activity
TRIREDRAFT_69883	GO:0004497	MF	 acting on paired donors
TRIREDRAFT_69883	GO:0005506	MF	 with incorporation or reduction of molecular oxygen
TRIREDRAFT_69883	GO:0055114	BP	monooxygenase activity
TRIREDRAFT_69883	GO:0020037	MF	iron ion binding
TRIREDRAFT_69883	GO:0016705	MF	oxidation-reduction process
TRIREDRAFT_69885	GO:0016787	MF	hydrolase activity
TRIREDRAFT_69885	GO:0044237	BP	cellular metabolic process
TRIREDRAFT_69896	GO:0003824	MF	catalytic activity
TRIREDRAFT_69901	GO:0055085	BP	transmembrane transport
TRIREDRAFT_69901	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_69901	GO:0016020	CC	membrane
TRIREDRAFT_69901	GO:0055085	BP	transmembrane transport
TRIREDRAFT_69901	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_69901	GO:0016021	CC	integral component of membrane
TRIREDRAFT_69901	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_69944	GO:0004553	MF	hydrolase activity
TRIREDRAFT_69944	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
TRIREDRAFT_69944	GO:0003824	MF	carbohydrate metabolic process
TRIREDRAFT_69944	GO:0030246	MF	catalytic activity
TRIREDRAFT_69944	GO:0005975	BP	carbohydrate binding
TRIREDRAFT_69946	GO:0003824	MF	catalytic activity
TRIREDRAFT_69946	GO:0031177	MF	phosphopantetheine binding
TRIREDRAFT_69950	GO:0003824	MF	catalytic activity
TRIREDRAFT_69956	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_69956	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_69956	GO:0008270	MF	zinc ion binding
TRIREDRAFT_69956	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_69956	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_69957	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_69957	GO:0055085	BP	transmembrane transport
TRIREDRAFT_69957	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_69957	GO:0016021	CC	integral component of membrane
TRIREDRAFT_69957	GO:0055085	BP	transmembrane transport
TRIREDRAFT_69957	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_69957	GO:0016020	CC	membrane
TRIREDRAFT_69960	GO:0005515	MF	protein binding
TRIREDRAFT_69960	GO:0006355	BP	regulation of transcription
TRIREDRAFT_69960	GO:0006351	BP	 DNA-templated
TRIREDRAFT_69960	GO:0005634	CC	transcription
TRIREDRAFT_69960	GO:0006325	BP	 DNA-templated
TRIREDRAFT_69972	GO:0006355	BP	regulation of transcription
TRIREDRAFT_69972	GO:0008270	MF	 DNA-templated
TRIREDRAFT_69972	GO:0042025	CC	zinc ion binding
TRIREDRAFT_69972	GO:0000981	MF	host cell nucleus
TRIREDRAFT_69972	GO:0008270	MF	DNA-binding transcription factor activity
TRIREDRAFT_69972	GO:0006355	BP	 RNA polymerase II-specific
TRIREDRAFT_69972	GO:0042025	CC	zinc ion binding
TRIREDRAFT_69972	GO:0000981	MF	regulation of transcription
TRIREDRAFT_69972	GO:0005634	CC	 DNA-templated
TRIREDRAFT_69972	GO:0008270	MF	host cell nucleus
TRIREDRAFT_69972	GO:0003677	MF	DNA-binding transcription factor activity
TRIREDRAFT_69972	GO:0006351	BP	 RNA polymerase II-specific
TRIREDRAFT_69975	GO:0000139	CC	Golgi membrane
TRIREDRAFT_69975	GO:0090481	BP	pyrimidine nucleotide-sugar transmembrane transport
TRIREDRAFT_69975	GO:0015165	MF	pyrimidine nucleotide-sugar transmembrane transporter activity
TRIREDRAFT_69975	GO:0016021	CC	integral component of membrane
TRIREDRAFT_69998	GO:0042025	CC	host cell nucleus
TRIREDRAFT_69998	GO:0006289	BP	nucleotide-excision repair
TRIREDRAFT_69998	GO:0003684	MF	damaged DNA binding
TRIREDRAFT_70017	GO:0006412	BP	translation
TRIREDRAFT_70017	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_70017	GO:0005840	CC	ribosome
TRIREDRAFT_70025	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_70025	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_70026	GO:0071765	BP	nuclear inner membrane organization
TRIREDRAFT_70028	GO:0005515	MF	protein binding
TRIREDRAFT_70035	GO:0004378	MF	GDP-Man:Man1GlcNAc2-PP-Dol alpha-1
TRIREDRAFT_70035	GO:0006486	BP	3-mannosyltransferase activity
TRIREDRAFT_70040	GO:0008318	MF	protein prenyltransferase activity
TRIREDRAFT_70040	GO:0018342	BP	protein prenylation
TRIREDRAFT_70040	GO:0005968	CC	Rab-protein geranylgeranyltransferase complex
TRIREDRAFT_70040	GO:0018344	BP	protein geranylgeranylation
TRIREDRAFT_70071	GO:0006355	BP	regulation of transcription
TRIREDRAFT_70071	GO:0008270	MF	 DNA-templated
TRIREDRAFT_70071	GO:0042025	CC	zinc ion binding
TRIREDRAFT_70071	GO:0000981	MF	host cell nucleus
TRIREDRAFT_70071	GO:0005634	CC	DNA-binding transcription factor activity
TRIREDRAFT_70071	GO:0008270	MF	 RNA polymerase II-specific
TRIREDRAFT_70071	GO:0003677	MF	nucleus
TRIREDRAFT_70071	GO:0006351	BP	zinc ion binding
TRIREDRAFT_70071	GO:0008270	MF	DNA binding
TRIREDRAFT_70071	GO:0006355	BP	transcription
TRIREDRAFT_70071	GO:0042025	CC	 DNA-templated
TRIREDRAFT_70071	GO:0000981	MF	zinc ion binding
TRIREDRAFT_70076	GO:0016301	MF	kinase activity
TRIREDRAFT_70076	GO:0032958	BP	inositol phosphate biosynthetic process
TRIREDRAFT_70084	GO:0005634	CC	nucleus
TRIREDRAFT_70084	GO:0006302	BP	double-strand break repair
TRIREDRAFT_70084	GO:0030145	MF	manganese ion binding
TRIREDRAFT_70084	GO:0004519	MF	endonuclease activity
TRIREDRAFT_70084	GO:0008408	MF	3'-5' exonuclease activity
TRIREDRAFT_70084	GO:0030870	CC	Mre11 complex
TRIREDRAFT_70084	GO:0006302	BP	double-strand break repair
TRIREDRAFT_70084	GO:0004519	MF	endonuclease activity
TRIREDRAFT_70084	GO:0016787	MF	hydrolase activity
TRIREDRAFT_70090	GO:0008270	MF	zinc ion binding
TRIREDRAFT_70090	GO:0004089	MF	carbonate dehydratase activity
TRIREDRAFT_70092	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_70092	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_70096	GO:0005515	MF	protein binding
TRIREDRAFT_70098	GO:0055085	BP	transmembrane transport
TRIREDRAFT_70098	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_70098	GO:0016020	CC	membrane
TRIREDRAFT_70108	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_70108	GO:0055085	BP	transmembrane transport
TRIREDRAFT_70108	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_70127	GO:0016021	CC	integral component of membrane
TRIREDRAFT_70139	GO:0016021	CC	integral component of membrane
TRIREDRAFT_70161	GO:0005506	MF	iron ion binding
TRIREDRAFT_70161	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_70161	GO:0020037	MF	heme binding
TRIREDRAFT_70161	GO:0016705	MF	oxidoreductase activity
TRIREDRAFT_70161	GO:0016705	MF	 acting on paired donors
TRIREDRAFT_70161	GO:0055114	BP	 with incorporation or reduction of molecular oxygen
TRIREDRAFT_70161	GO:0005506	MF	oxidoreductase activity
TRIREDRAFT_70161	GO:0020037	MF	 acting on paired donors
TRIREDRAFT_70161	GO:0055114	BP	 with incorporation or reduction of molecular oxygen
TRIREDRAFT_70161	GO:0016705	MF	oxidation-reduction process
TRIREDRAFT_70172	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_70172	GO:0055085	BP	transmembrane transport
TRIREDRAFT_70172	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_70186	GO:0004650	MF	polygalacturonase activity
TRIREDRAFT_70186	GO:0005975	BP	carbohydrate metabolic process
TRIREDRAFT_70191	GO:0006629	BP	lipid metabolic process
TRIREDRAFT_70201	GO:0008080	MF	N-acetyltransferase activity
TRIREDRAFT_70204	GO:0030246	MF	carbohydrate binding
TRIREDRAFT_70204	GO:0007155	BP	cell adhesion
TRIREDRAFT_70218	GO:0030015	CC	CCR4-NOT core complex
TRIREDRAFT_70218	GO:0006417	BP	regulation of translation
TRIREDRAFT_70251	GO:0006886	BP	intracellular protein transport
TRIREDRAFT_70251	GO:0005515	MF	protein binding
TRIREDRAFT_70266	GO:0005524	MF	ATP binding
TRIREDRAFT_70266	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_70266	GO:0004672	MF	protein kinase activity
TRIREDRAFT_70266	GO:0005524	MF	ATP binding
TRIREDRAFT_70266	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_70266	GO:0004672	MF	protein kinase activity
TRIREDRAFT_70305	GO:0003924	MF	GTPase activity
TRIREDRAFT_70305	GO:0005525	MF	GTP binding
TRIREDRAFT_70305	GO:0006415	BP	translational termination
TRIREDRAFT_70305	GO:0005525	MF	GTP binding
TRIREDRAFT_70305	GO:0003747	MF	translation release factor activity
TRIREDRAFT_70305	GO:0000288	BP	nuclear-transcribed mRNA catabolic process
TRIREDRAFT_70305	GO:0005525	MF	 deadenylation-dependent decay
TRIREDRAFT_70311	GO:0071949	MF	FAD binding
TRIREDRAFT_70316	GO:0003824	MF	catalytic activity
TRIREDRAFT_70319	GO:0055085	BP	transmembrane transport
TRIREDRAFT_70319	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_70323	GO:0055085	BP	transmembrane transport
TRIREDRAFT_70323	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_70329	GO:0004499	MF	N
TRIREDRAFT_70329	GO:0055114	BP	N-dimethylaniline monooxygenase activity
TRIREDRAFT_70329	GO:0050660	MF	oxidation-reduction process
TRIREDRAFT_70329	GO:0050661	MF	flavin adenine dinucleotide binding
TRIREDRAFT_70339	GO:0016705	MF	oxidoreductase activity
TRIREDRAFT_70339	GO:0055114	BP	 acting on paired donors
TRIREDRAFT_70339	GO:0005506	MF	 with incorporation or reduction of molecular oxygen
TRIREDRAFT_70339	GO:0020037	MF	oxidation-reduction process
TRIREDRAFT_70339	GO:0055114	BP	iron ion binding
TRIREDRAFT_70339	GO:0016705	MF	heme binding
TRIREDRAFT_70339	GO:0005506	MF	oxidation-reduction process
TRIREDRAFT_70339	GO:0055114	BP	oxidoreductase activity
TRIREDRAFT_70339	GO:0020037	MF	 acting on paired donors
TRIREDRAFT_70339	GO:0016705	MF	 with incorporation or reduction of molecular oxygen
TRIREDRAFT_70341	GO:0016977	MF	chitosanase activity
TRIREDRAFT_70349	GO:0055085	BP	transmembrane transport
TRIREDRAFT_70349	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_70349	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_70351	GO:0006355	BP	regulation of transcription
TRIREDRAFT_70351	GO:0008270	MF	 DNA-templated
TRIREDRAFT_70351	GO:0042025	CC	zinc ion binding
TRIREDRAFT_70351	GO:0000981	MF	host cell nucleus
TRIREDRAFT_70351	GO:0008270	MF	DNA-binding transcription factor activity
TRIREDRAFT_70351	GO:0006355	BP	 RNA polymerase II-specific
TRIREDRAFT_70351	GO:0042025	CC	zinc ion binding
TRIREDRAFT_70351	GO:0000981	MF	regulation of transcription
TRIREDRAFT_70355	GO:0008168	MF	methyltransferase activity
TRIREDRAFT_70373	GO:0003824	MF	catalytic activity
TRIREDRAFT_70377	GO:0003824	MF	catalytic activity
TRIREDRAFT_70377	GO:0009116	BP	nucleoside metabolic process
TRIREDRAFT_70383	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_70383	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_70383	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_70383	GO:0016620	MF	oxidoreductase activity
TRIREDRAFT_70383	GO:0055114	BP	 acting on the aldehyde or oxo group of donors
TRIREDRAFT_70397	GO:0005524	MF	ATP binding
TRIREDRAFT_70397	GO:0043039	BP	tRNA aminoacylation
TRIREDRAFT_70397	GO:0004812	MF	aminoacyl-tRNA ligase activity
TRIREDRAFT_70397	GO:0006419	BP	alanyl-tRNA aminoacylation
TRIREDRAFT_70397	GO:0004813	MF	alanine-tRNA ligase activity
TRIREDRAFT_70397	GO:0003676	MF	nucleic acid binding
TRIREDRAFT_70397	GO:0005524	MF	ATP binding
TRIREDRAFT_70397	GO:0000166	MF	nucleotide binding
TRIREDRAFT_70414	GO:0006355	BP	regulation of transcription
TRIREDRAFT_70414	GO:0008270	MF	 DNA-templated
TRIREDRAFT_70414	GO:0042025	CC	zinc ion binding
TRIREDRAFT_70414	GO:0000981	MF	host cell nucleus
TRIREDRAFT_70414	GO:0008270	MF	DNA-binding transcription factor activity
TRIREDRAFT_70414	GO:0006355	BP	 RNA polymerase II-specific
TRIREDRAFT_70414	GO:0042025	CC	zinc ion binding
TRIREDRAFT_70414	GO:0000981	MF	regulation of transcription
TRIREDRAFT_70429	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_70452	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_70452	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_70488	GO:0016209	MF	antioxidant activity
TRIREDRAFT_70488	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_70488	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_70491	GO:0016787	MF	hydrolase activity
TRIREDRAFT_70511	GO:0005347	MF	ATP transmembrane transporter activity
TRIREDRAFT_70511	GO:0055085	BP	transmembrane transport
TRIREDRAFT_70517	GO:0006355	BP	regulation of transcription
TRIREDRAFT_70517	GO:0003700	MF	 DNA-templated
TRIREDRAFT_70517	GO:0043565	MF	DNA-binding transcription factor activity
TRIREDRAFT_70517	GO:0005515	MF	sequence-specific DNA binding
TRIREDRAFT_70517	GO:0003700	MF	protein binding
TRIREDRAFT_70517	GO:0006355	BP	DNA-binding transcription factor activity
TRIREDRAFT_70517	GO:0043565	MF	regulation of transcription
TRIREDRAFT_70520	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_70527	GO:0009395	BP	phospholipid catabolic process
TRIREDRAFT_70527	GO:0004620	MF	phospholipase activity
TRIREDRAFT_70532	GO:0016746	MF	transferase activity
TRIREDRAFT_70532	GO:0006644	BP	 transferring acyl groups
TRIREDRAFT_70532	GO:0016746	MF	phospholipid metabolic process
TRIREDRAFT_70542	GO:0004553	MF	hydrolase activity
TRIREDRAFT_70542	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
TRIREDRAFT_70546	GO:0003723	MF	RNA binding
TRIREDRAFT_70546	GO:0043631	BP	RNA polyadenylation
TRIREDRAFT_70546	GO:0016779	MF	nucleotidyltransferase activity
TRIREDRAFT_70546	GO:0003723	MF	RNA binding
TRIREDRAFT_70546	GO:0031123	BP	RNA 3'-end processing
TRIREDRAFT_70546	GO:0016779	MF	nucleotidyltransferase activity
TRIREDRAFT_70546	GO:0004652	MF	polynucleotide adenylyltransferase activity
TRIREDRAFT_70546	GO:0043631	BP	RNA polyadenylation
TRIREDRAFT_70546	GO:0005634	CC	nucleus
TRIREDRAFT_70546	GO:0004652	MF	polynucleotide adenylyltransferase activity
TRIREDRAFT_70546	GO:0043631	BP	RNA polyadenylation
TRIREDRAFT_70547	GO:0006355	BP	regulation of transcription
TRIREDRAFT_70547	GO:0008270	MF	 DNA-templated
TRIREDRAFT_70547	GO:0042025	CC	zinc ion binding
TRIREDRAFT_70547	GO:0000981	MF	host cell nucleus
TRIREDRAFT_70547	GO:0008270	MF	DNA-binding transcription factor activity
TRIREDRAFT_70547	GO:0006355	BP	 RNA polymerase II-specific
TRIREDRAFT_70547	GO:0042025	CC	zinc ion binding
TRIREDRAFT_70547	GO:0000981	MF	regulation of transcription
TRIREDRAFT_70548	GO:0007264	BP	small GTPase mediated signal transduction
TRIREDRAFT_70548	GO:0005085	MF	guanyl-nucleotide exchange factor activity
TRIREDRAFT_70548	GO:0005515	MF	protein binding
TRIREDRAFT_70548	GO:0005085	MF	guanyl-nucleotide exchange factor activity
TRIREDRAFT_70548	GO:0007264	BP	small GTPase mediated signal transduction
TRIREDRAFT_70560	GO:0004198	MF	calcium-dependent cysteine-type endopeptidase activity
TRIREDRAFT_70560	GO:0006508	BP	proteolysis
TRIREDRAFT_70570	GO:0008270	MF	zinc ion binding
TRIREDRAFT_70570	GO:0006355	BP	regulation of transcription
TRIREDRAFT_70570	GO:0042025	CC	 DNA-templated
TRIREDRAFT_70570	GO:0000981	MF	host cell nucleus
TRIREDRAFT_70570	GO:0005634	CC	DNA-binding transcription factor activity
TRIREDRAFT_70570	GO:0008270	MF	 RNA polymerase II-specific
TRIREDRAFT_70570	GO:0003677	MF	nucleus
TRIREDRAFT_70570	GO:0006351	BP	zinc ion binding
TRIREDRAFT_70570	GO:0006355	BP	DNA binding
TRIREDRAFT_70570	GO:0008270	MF	transcription
TRIREDRAFT_70570	GO:0042025	CC	 DNA-templated
TRIREDRAFT_70570	GO:0000981	MF	regulation of transcription
TRIREDRAFT_70599	GO:0003824	MF	catalytic activity
TRIREDRAFT_70599	GO:0009116	BP	nucleoside metabolic process
TRIREDRAFT_70600	GO:0004096	MF	catalase activity
TRIREDRAFT_70600	GO:0004096	MF	catalase activity
TRIREDRAFT_70600	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_70600	GO:0020037	MF	heme binding
TRIREDRAFT_70600	GO:0006979	BP	response to oxidative stress
TRIREDRAFT_70600	GO:0004096	MF	catalase activity
TRIREDRAFT_70600	GO:0020037	MF	heme binding
TRIREDRAFT_70600	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_70600	GO:0004096	MF	catalase activity
TRIREDRAFT_70600	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_70600	GO:0020037	MF	heme binding
TRIREDRAFT_70600	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_70600	GO:0020037	MF	heme binding
TRIREDRAFT_70630	GO:0009058	BP	biosynthetic process
TRIREDRAFT_70630	GO:0016747	MF	transferase activity
TRIREDRAFT_70639	GO:0005515	MF	protein binding
TRIREDRAFT_70644	GO:0006488	BP	dolichol-linked oligosaccharide biosynthetic process
TRIREDRAFT_70644	GO:0016021	CC	integral component of membrane
TRIREDRAFT_70646	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_70646	GO:0016702	MF	oxidoreductase activity
TRIREDRAFT_70703	GO:0008654	BP	phospholipid biosynthetic process
TRIREDRAFT_70703	GO:0016780	MF	phosphotransferase activity
TRIREDRAFT_70703	GO:0016020	CC	 for other substituted phosphate groups
TRIREDRAFT_70703	GO:0008654	BP	membrane
TRIREDRAFT_70703	GO:0016021	CC	phospholipid biosynthetic process
TRIREDRAFT_70703	GO:0008444	MF	integral component of membrane
TRIREDRAFT_70736	GO:0032366	BP	intracellular sterol transport
TRIREDRAFT_70750	GO:1902600	BP	proton transmembrane transport
TRIREDRAFT_70750	GO:0015078	MF	proton transmembrane transporter activity
TRIREDRAFT_70750	GO:0033179	CC	proton-transporting V-type ATPase
TRIREDRAFT_70772	GO:0016788	MF	hydrolase activity
TRIREDRAFT_70778	GO:0006298	BP	mismatch repair
TRIREDRAFT_70778	GO:0032300	CC	mismatch repair complex
TRIREDRAFT_70778	GO:0016887	MF	ATPase activity
TRIREDRAFT_70778	GO:0006298	BP	mismatch repair
TRIREDRAFT_70778	GO:0005524	MF	ATP binding
TRIREDRAFT_70778	GO:0005524	MF	ATP binding
TRIREDRAFT_70778	GO:0030983	MF	mismatched DNA binding
TRIREDRAFT_70778	GO:0006298	BP	mismatch repair
TRIREDRAFT_70778	GO:0006298	BP	mismatch repair
TRIREDRAFT_70778	GO:0005524	MF	ATP binding
TRIREDRAFT_70778	GO:0030983	MF	mismatched DNA binding
TRIREDRAFT_70795	GO:0003924	MF	GTPase activity
TRIREDRAFT_70795	GO:0005525	MF	GTP binding
TRIREDRAFT_70795	GO:0005525	MF	GTP binding
TRIREDRAFT_70800	GO:0008270	MF	zinc ion binding
TRIREDRAFT_70800	GO:0005615	CC	extracellular space
TRIREDRAFT_70800	GO:0004222	MF	metalloendopeptidase activity
TRIREDRAFT_70803	GO:0004096	MF	catalase activity
TRIREDRAFT_70803	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_70803	GO:0020037	MF	heme binding
TRIREDRAFT_70803	GO:0004601	MF	peroxidase activity
TRIREDRAFT_70803	GO:0006979	BP	response to oxidative stress
TRIREDRAFT_70803	GO:0020037	MF	heme binding
TRIREDRAFT_70803	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_70803	GO:0004601	MF	peroxidase activity
TRIREDRAFT_70803	GO:0006979	BP	response to oxidative stress
TRIREDRAFT_70803	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_70803	GO:0004601	MF	peroxidase activity
TRIREDRAFT_70803	GO:0004601	MF	peroxidase activity
TRIREDRAFT_70803	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_70803	GO:0020037	MF	heme binding
TRIREDRAFT_70803	GO:0006979	BP	response to oxidative stress
TRIREDRAFT_70811	GO:0005515	MF	protein binding
TRIREDRAFT_70816	GO:0016787	MF	hydrolase activity
TRIREDRAFT_70823	GO:0016255	BP	attachment of GPI anchor to protein
TRIREDRAFT_70823	GO:0042765	CC	GPI-anchor transamidase complex
TRIREDRAFT_70829	GO:0055085	BP	transmembrane transport
TRIREDRAFT_70829	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_70829	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_70830	GO:0055085	BP	transmembrane transport
TRIREDRAFT_70830	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_70830	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_70837	GO:0046872	MF	metal ion binding
TRIREDRAFT_70837	GO:0016567	BP	protein ubiquitination
TRIREDRAFT_70837	GO:0004842	MF	ubiquitin-protein transferase activity
TRIREDRAFT_70842	GO:0005506	MF	iron ion binding
TRIREDRAFT_70842	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_70842	GO:0020037	MF	heme binding
TRIREDRAFT_70842	GO:0016705	MF	oxidoreductase activity
TRIREDRAFT_70842	GO:0005506	MF	 acting on paired donors
TRIREDRAFT_70842	GO:0020037	MF	 with incorporation or reduction of molecular oxygen
TRIREDRAFT_70842	GO:0055114	BP	iron ion binding
TRIREDRAFT_70842	GO:0016705	MF	heme binding
TRIREDRAFT_70860	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_70860	GO:0055085	BP	transmembrane transport
TRIREDRAFT_70860	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_70875	GO:0007093	BP	mitotic cell cycle checkpoint
TRIREDRAFT_70875	GO:0004712	MF	protein serine/threonine/tyrosine kinase activity
TRIREDRAFT_70875	GO:0051304	BP	chromosome separation
TRIREDRAFT_70875	GO:0005524	MF	ATP binding
TRIREDRAFT_70875	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_70875	GO:0004672	MF	protein kinase activity
TRIREDRAFT_70875	GO:0005524	MF	ATP binding
TRIREDRAFT_70875	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_70875	GO:0004672	MF	protein kinase activity
TRIREDRAFT_70907	GO:0005515	MF	protein binding
TRIREDRAFT_70910	GO:0050660	MF	flavin adenine dinucleotide binding
TRIREDRAFT_70910	GO:0016614	MF	oxidoreductase activity
TRIREDRAFT_70910	GO:0055114	BP	 acting on CH-OH group of donors
TRIREDRAFT_70910	GO:0050660	MF	oxidation-reduction process
TRIREDRAFT_70910	GO:0055114	BP	flavin adenine dinucleotide binding
TRIREDRAFT_70910	GO:0016614	MF	oxidation-reduction process
TRIREDRAFT_70910	GO:0055114	BP	oxidoreductase activity
TRIREDRAFT_70919	GO:0003723	MF	RNA binding
TRIREDRAFT_70919	GO:0004521	MF	endoribonuclease activity
TRIREDRAFT_70919	GO:0003723	MF	RNA binding
TRIREDRAFT_70919	GO:0004540	MF	ribonuclease activity
TRIREDRAFT_70922	GO:0005524	MF	ATP binding
TRIREDRAFT_70927	GO:0006508	BP	proteolysis
TRIREDRAFT_70927	GO:0004190	MF	aspartic-type endopeptidase activity
TRIREDRAFT_70932	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_70932	GO:0055085	BP	transmembrane transport
TRIREDRAFT_70932	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_70933	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_70933	GO:0055085	BP	transmembrane transport
TRIREDRAFT_70933	GO:0022857	MF	transmembrane transporter activity
